Participant,Experiment,Session,Group ,Block,Trial,Test_Type,Target Time,Pre-trial Interval,Reaction Time,Pre-feedback Interval,Constant Error,Absolute Error
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1467,1371,0,-421,421
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1489,1111,0,-461,461
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1401,1215,0,-284,284
133,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1559,1217,0,-273,273
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1450,1187,0,-301,301
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1479,1460,0,19,19
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1534,1242,0,-300,300
133,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1426,1283,0,-128,128
133,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1548,1142,0,-120,120
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1461,1512,0,-21,21
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1483,1573,0,-435,435
133,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1511,1391,0,-776,776
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1433,1421,0,-195,195
133,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1569,1510,0,-720,720
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1503,1377,0,-395,395
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1538,1335,0,-356,356
133,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1567,1328,0,-312,312
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1428,1598,0,-28,28
133,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1541,1312,0,-344,344
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1578,1201,0,-221,221
133,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1475,1417,0,-216,216
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1581,1281,0,-291,291
133,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1493,1537,0,-173,173
134,Timing-Estimation,Retention,Random,0,1,Retention,1700,1539,849,0,67,67
134,Timing-Estimation,Retention,Random,0,1,Retention,1700,1495,3096,0,235,235
134,Timing-Estimation,Retention,Random,0,1,Retention,1700,1595,1080,0,-228,228
134,Timing-Estimation,Retention,Random,0,1,Retention,1700,1588,997,0,115,115
134,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1576,823,0,-8,8
134,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1448,1293,0,448,448
134,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1488,998,0,-40,40
134,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1441,864,0,215,215
134,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1477,893,0,312,312
134,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1573,1102,0,216,216
134,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1525,811,0,544,544
134,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1579,790,0,816,816
134,Timing-Estimation,Retention,Random,0,1,Retention,1500,1454,790,0,-12,12
134,Timing-Estimation,Retention,Random,0,1,Retention,1500,1439,887,0,196,196
134,Timing-Estimation,Retention,Random,0,1,Retention,1500,1486,699,0,228,228
134,Timing-Estimation,Retention,Random,0,1,Retention,1500,1404,680,0,436,436
134,Timing-Estimation,Retention,Random,0,1,Retention,1900,1522,658,0,-38,38
134,Timing-Estimation,Retention,Random,0,1,Retention,1900,1446,640,0,396,396
134,Timing-Estimation,Retention,Random,0,1,Retention,1900,1410,361,0,364,364
134,Timing-Estimation,Retention,Random,0,1,Retention,1900,1510,927,0,-69,69
134,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1527,737,0,175,175
134,Timing-Estimation,Retention,Random,0,1,Retention,1900,1589,624,0,220,220
134,Timing-Estimation,Retention,Random,0,1,Retention,1500,1460,625,0,100,100
134,Timing-Estimation,Retention,Random,0,1,Retention,1700,1552,716,0,-60,60
134,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1542,2557,0,64,64
134,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1507,1139,0,175,175
134,Timing-Estimation,Retention,Random,0,1,Retention,1700,1552,947,0,43,43
134,Timing-Estimation,Retention,Random,0,1,Retention,1900,1569,763,0,164,164
134,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1452,686,0,-113,113
134,Timing-Estimation,Retention,Random,0,1,Retention,1500,1556,550,0,309,309
134,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1494,1557,0,449,449
134,Timing-Estimation,Retention,Random,0,1,Retention,1900,1584,502,0,-117,117
134,Timing-Estimation,Retention,Random,0,1,Retention,1700,1434,8249,0,52,52
134,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1572,977,0,207,207
134,Timing-Estimation,Retention,Random,0,1,Retention,1500,1537,1327,0,293,293
134,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1431,869,0,152,152
134,Timing-Estimation,Retention,Random,0,1,Retention,1700,1464,916,0,243,243
134,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1438,1188,0,255,255
134,Timing-Estimation,Retention,Random,0,1,Retention,1900,1405,533,0,-92,92
134,Timing-Estimation,Retention,Random,0,1,Retention,1500,1577,959,0,187,187
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1437,659,0,-880,880
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1539,738,0,-955,955
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1505,587,0,-500,500
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1568,1086,0,-700,700
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1419,563,0,-240,240
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1455,705,0,-177,177
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1408,639,0,-181,181
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1414,593,0,3,3
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1523,456,0,-424,424
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1460,583,0,-637,637
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1411,903,0,-649,649
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1441,419,0,420,420
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1560,1116,0,-684,684
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1503,910,0,-73,73
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1540,798,0,-284,284
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1560,610,0,-553,553
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1451,371,0,-171,171
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1435,682,0,-144,144
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1436,612,0,-284,284
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1569,469,0,-452,452
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1417,559,0,-532,532
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1445,623,0,84,84
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1405,626,0,-84,84
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1534,667,0,-428,428
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1583,982,0,-532,532
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1524,614,0,-156,156
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1560,668,0,-420,420
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1404,1012,0,396,396
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1473,773,0,-125,125
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1529,700,0,108,108
135,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1468,718,0,-341,341
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1462,679,0,-264,264
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1459,456,0,-216,216
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1483,874,0,-128,128
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1489,345,0,87,87
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1548,874,0,-200,200
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1411,552,0,-40,40
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1552,558,0,-320,320
135,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1562,357,0,136,136
136,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1452,1053,0,136,136
136,Timing-Estimation,Retention,Random,0,1,Retention,1900,1555,1230,0,147,147
136,Timing-Estimation,Retention,Random,0,1,Retention,1500,1460,1290,0,-275,275
136,Timing-Estimation,Retention,Random,0,1,Retention,1700,1554,1415,0,11,11
136,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1470,1158,0,-209,209
136,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1569,1427,0,-185,185
136,Timing-Estimation,Retention,Random,0,1,Retention,1700,1438,922,0,83,83
136,Timing-Estimation,Retention,Random,0,1,Retention,1900,1524,1142,0,-52,52
136,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1592,1105,0,-153,153
136,Timing-Estimation,Retention,Random,0,1,Retention,1500,1456,1193,0,-69,69
136,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1549,1054,0,-137,137
136,Timing-Estimation,Retention,Random,0,1,Retention,1900,1412,918,0,124,124
136,Timing-Estimation,Retention,Random,0,1,Retention,1700,1543,868,0,148,148
136,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1495,1021,0,232,232
136,Timing-Estimation,Retention,Random,0,1,Retention,1500,1458,1117,0,-187,187
136,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1514,1184,0,272,272
136,Timing-Estimation,Retention,Random,0,1,Retention,1700,1413,1168,0,51,51
136,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1441,1146,0,-40,40
136,Timing-Estimation,Retention,Random,0,1,Retention,1900,1408,894,0,627,627
136,Timing-Estimation,Retention,Random,0,1,Retention,1500,1445,919,0,-253,253
136,Timing-Estimation,Retention,Random,0,1,Retention,1700,1534,1306,0,-133,133
136,Timing-Estimation,Retention,Random,0,1,Retention,1700,1465,1242,0,124,124
136,Timing-Estimation,Retention,Random,0,1,Retention,1700,1551,1498,0,203,203
136,Timing-Estimation,Retention,Random,0,1,Retention,1700,1506,1335,0,-76,76
136,Timing-Estimation,Retention,Random,0,1,Retention,1500,1537,1315,0,-140,140
136,Timing-Estimation,Retention,Random,0,1,Retention,1500,1596,672,0,108,108
136,Timing-Estimation,Retention,Random,0,1,Retention,1500,1473,1596,0,-52,52
136,Timing-Estimation,Retention,Random,0,1,Retention,1500,1571,605,0,-12,12
136,Timing-Estimation,Retention,Random,0,1,Retention,1900,1482,1086,0,436,436
136,Timing-Estimation,Retention,Random,0,1,Retention,1900,1418,1178,0,596,596
136,Timing-Estimation,Retention,Random,0,1,Retention,1900,1467,923,0,99,99
136,Timing-Estimation,Retention,Random,0,1,Retention,1900,1478,1112,0,43,43
136,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1546,898,0,-128,128
136,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1564,603,0,-297,297
136,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1513,1322,0,-16,16
136,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1482,1092,0,48,48
136,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1434,1454,0,479,479
136,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1550,1046,0,319,319
136,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1532,1825,0,535,535
136,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1588,1515,0,335,335
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1582,2056,0,101,101
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1484,1670,0,36,36
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1539,2308,0,371,371
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1534,2501,0,459,459
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1482,2043,0,-4,4
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1555,2008,0,-116,116
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1509,1964,0,307,307
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1461,2239,0,155,155
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1470,1750,0,164,164
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1436,1960,0,115,115
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1477,2352,0,-108,108
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1551,1932,0,-188,188
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1431,2635,0,-88,88
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1486,2302,0,-232,232
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1405,2120,0,-112,112
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1518,2495,0,87,87
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1588,2361,0,-57,57
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1524,2433,0,-144,144
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1540,2288,0,-49,49
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1427,2302,0,-114,114
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1504,1800,0,-60,60
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1585,2169,0,-59,59
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1455,1698,0,-17,17
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1542,1994,0,-20,20
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1533,2473,0,-113,113
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1420,2478,0,100,100
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1583,1877,0,-5,5
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1513,2056,0,136,136
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1446,2919,0,-84,84
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1478,2398,0,-64,64
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1537,1896,0,-92,92
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1489,1900,0,-57,57
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1523,1943,0,132,132
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1516,2244,0,39,39
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1445,1742,0,227,227
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1450,2111,0,371,371
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1401,1661,0,123,123
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1567,1693,0,-480,480
137,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1581,1622,0,-109,109
137,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1401,2513,0,-320,320
138,Timing-Estimation,Retention,Random,0,1,Retention,1900,1435,479,0,83,83
138,Timing-Estimation,Retention,Random,0,1,Retention,1900,1551,1097,0,260,260
138,Timing-Estimation,Retention,Random,0,1,Retention,1900,1536,480,0,436,436
138,Timing-Estimation,Retention,Random,0,1,Retention,1900,1535,545,0,-28,28
138,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1465,592,0,-208,208
138,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1420,479,0,240,240
138,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1548,651,0,-481,481
138,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1454,633,0,-264,264
138,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1464,651,0,-9,9
138,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1538,619,0,208,208
138,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1553,530,0,-65,65
138,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1557,545,0,-320,320
138,Timing-Estimation,Retention,Random,0,1,Retention,1700,1545,665,0,-5,5
138,Timing-Estimation,Retention,Random,0,1,Retention,1700,1425,389,0,-284,284
138,Timing-Estimation,Retention,Random,0,1,Retention,1700,1498,608,0,-261,261
138,Timing-Estimation,Retention,Random,0,1,Retention,1700,1516,518,0,180,180
138,Timing-Estimation,Retention,Random,0,1,Retention,1500,1580,555,0,-308,308
138,Timing-Estimation,Retention,Random,0,1,Retention,1500,1525,601,0,-21,21
138,Timing-Estimation,Retention,Random,0,1,Retention,1500,1474,611,0,44,44
138,Timing-Estimation,Retention,Random,0,1,Retention,1500,1408,639,0,235,235
138,Timing-Estimation,Retention,Random,0,1,Retention,1900,1559,761,0,180,180
138,Timing-Estimation,Retention,Random,0,1,Retention,1900,1549,912,0,210,210
138,Timing-Estimation,Retention,Random,0,1,Retention,1900,1511,526,0,251,251
138,Timing-Estimation,Retention,Random,0,1,Retention,1900,1487,470,0,123,123
138,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1546,763,0,-88,88
138,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1400,543,0,-80,80
138,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1570,562,0,88,88
138,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1412,658,0,-57,57
138,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1477,438,0,-48,48
138,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1509,671,0,17,17
138,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1459,471,0,-31,31
138,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1432,406,0,63,63
138,Timing-Estimation,Retention,Random,0,1,Retention,1700,1590,384,0,-60,60
138,Timing-Estimation,Retention,Random,0,1,Retention,1700,1410,540,0,43,43
138,Timing-Estimation,Retention,Random,0,1,Retention,1700,1448,719,0,299,299
138,Timing-Estimation,Retention,Random,0,1,Retention,1700,1507,521,0,195,195
138,Timing-Estimation,Retention,Random,0,1,Retention,1500,1546,590,0,-404,404
138,Timing-Estimation,Retention,Random,0,1,Retention,1500,1495,526,0,44,44
138,Timing-Estimation,Retention,Random,0,1,Retention,1500,1419,519,0,44,44
138,Timing-Estimation,Retention,Random,0,1,Retention,1500,1417,605,0,347,347
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1437,771,0,404,404
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1592,431,0,-204,204
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1570,326,0,167,167
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1458,717,0,427,427
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1498,563,0,247,247
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1493,787,0,-132,132
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1510,600,0,-28,28
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1404,815,0,119,119
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1468,822,0,76,76
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1457,874,0,-96,96
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1522,534,0,419,419
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1588,523,0,312,312
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1497,376,0,356,356
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1590,889,0,176,176
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1573,1014,0,412,412
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1482,614,0,-205,205
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1449,511,0,347,347
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1568,379,0,336,336
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1524,437,0,852,852
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1550,534,0,143,143
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1578,694,0,564,564
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1462,570,0,540,540
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1592,749,0,676,676
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1579,674,0,459,459
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1546,868,0,54,54
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1582,710,0,559,559
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1476,309,0,552,552
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1464,437,0,192,192
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1423,791,0,-16,16
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1502,410,0,568,568
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1586,865,0,328,328
139,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1539,600,0,568,568
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1409,587,0,148,148
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1583,519,0,364,364
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1519,444,0,420,420
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1490,422,0,268,268
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1409,600,0,307,307
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1408,280,0,428,428
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1563,668,0,236,236
139,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1458,375,0,484,484
140,Timing-Estimation,Retention,Random,0,1,Retention,1700,1423,448,0,-196,196
140,Timing-Estimation,Retention,Random,0,1,Retention,1500,1523,430,0,-436,436
140,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1538,604,0,-239,239
140,Timing-Estimation,Retention,Random,0,1,Retention,1900,1439,445,0,-300,300
140,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1545,452,0,-664,664
140,Timing-Estimation,Retention,Random,0,1,Retention,1500,1527,288,0,-300,300
140,Timing-Estimation,Retention,Random,0,1,Retention,1900,1485,314,0,-445,445
140,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1480,355,0,-248,248
140,Timing-Estimation,Retention,Random,0,1,Retention,1700,1524,402,0,-436,436
140,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1483,459,0,-360,360
140,Timing-Estimation,Retention,Random,0,1,Retention,1900,1584,494,0,-253,253
140,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1520,446,0,-72,72
140,Timing-Estimation,Retention,Random,0,1,Retention,1500,1524,518,0,-445,445
140,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1460,548,0,-593,593
140,Timing-Estimation,Retention,Random,0,1,Retention,1700,1477,395,0,-469,469
140,Timing-Estimation,Retention,Random,0,1,Retention,1500,1423,370,0,-5,5
140,Timing-Estimation,Retention,Random,0,1,Retention,1700,1548,451,0,-325,325
140,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1546,454,0,-352,352
140,Timing-Estimation,Retention,Random,0,1,Retention,1900,1459,517,0,-380,380
140,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1539,605,0,-473,473
140,Timing-Estimation,Retention,Random,0,1,Retention,1900,1409,493,0,-500,500
140,Timing-Estimation,Retention,Random,0,1,Retention,1900,1523,635,0,-300,300
140,Timing-Estimation,Retention,Random,0,1,Retention,1900,1401,336,0,-491,491
140,Timing-Estimation,Retention,Random,0,1,Retention,1900,1480,487,0,-596,596
140,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1448,718,0,-473,473
140,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1599,500,0,-497,497
140,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1543,400,0,-433,433
140,Timing-Estimation,Retention,Random,0,1,Transfer,1800,1506,429,0,-504,504
140,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1580,314,0,-296,296
140,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1471,381,0,-304,304
140,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1567,525,0,-343,343
140,Timing-Estimation,Retention,Random,0,1,Transfer,1600,1502,672,0,-273,273
140,Timing-Estimation,Retention,Random,0,1,Retention,1700,1564,570,0,-524,524
140,Timing-Estimation,Retention,Random,0,1,Retention,1700,1467,776,0,-237,237
140,Timing-Estimation,Retention,Random,0,1,Retention,1700,1566,431,0,12,12
140,Timing-Estimation,Retention,Random,0,1,Retention,1700,1499,418,0,-291,291
140,Timing-Estimation,Retention,Random,0,1,Retention,1500,1418,349,0,-332,332
140,Timing-Estimation,Retention,Random,0,1,Retention,1500,1562,509,0,-268,268
140,Timing-Estimation,Retention,Random,0,1,Retention,1500,1478,624,0,-148,148
140,Timing-Estimation,Retention,Random,0,1,Retention,1500,1423,516,0,-197,197
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1559,515,0,-168,168
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1556,867,0,-108,108
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1533,1109,0,-380,380
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1503,983,0,332,332
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1552,873,0,63,63
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1593,1273,0,155,155
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1474,1508,0,267,267
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1589,1023,0,327,327
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1515,322,0,244,244
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1426,1764,0,687,687
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1471,2418,0,644,644
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1495,1004,0,127,127
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1472,1497,0,388,388
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1449,915,0,56,56
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1900,1569,1132,0,891,891
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1458,491,0,883,883
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1420,807,0,704,704
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1500,1451,1034,0,61,61
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1550,1273,0,668,668
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1420,839,0,333,333
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1497,1595,0,43,43
141,Timing-Estimation,Retention,Blocked,0,1,Retention,1700,1408,1707,0,348,348
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1485,987,0,592,592
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1425,1338,0,312,312
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1800,1475,865,0,584,584
141,Timing-Estimation,Retention,Blocked,0,1,Transfer,1600,1531,1187,0,183,183
